player,route_index,route,voluntary_waits,initial_water,initial_food,samples,failures,failure_rate,failure_wilson_low,failure_wilson_high,mean_value,training_risk_budget,training_feasible
2,24,1-2-7-8-13-18-23-24-25,1,225,230,1500,11,0.007333333333333333,0.004099723207137282,0.01308390919581488,7150.786666666667,0.005,False
2,25,1-2-7-12-13-14-15-20-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
2,25,1-2-7-12-13-14-15-20-25,1,225,230,1500,87,0.058,0.047261512311441406,0.07099660444519904,6619.993333333333,0.005,False
2,26,1-2-7-12-13-14-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
2,26,1-2-7-12-13-14-19-20-25,1,225,230,1500,34,0.02266666666666667,0.016265302571047073,0.03150666062315286,6949.606666666667,0.005,False
2,27,1-2-7-12-13-14-19-24-25,0,215,215,1500,8,0.005333333333333333,0.0027049287623018017,0.010488921363531084,7327.83,0.005,False
2,27,1-2-7-12-13-14-19-24-25,1,225,230,1500,11,0.007333333333333333,0.004099723207137282,0.01308390919581488,7150.786666666667,0.005,False
2,28,1-2-7-12-13-18-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
2,28,1-2-7-12-13-18-19-20-25,1,225,230,1500,34,0.02266666666666667,0.016265302571047073,0.03150666062315286,6949.606666666667,0.005,False
2,29,1-2-7-12-13-18-19-24-25,0,215,215,1500,8,0.005333333333333333,0.0027049287623018017,0.010488921363531084,7327.83,0.005,False
2,29,1-2-7-12-13-18-19-24-25,1,225,230,1500,11,0.007333333333333333,0.004099723207137282,0.01308390919581488,7150.786666666667,0.005,False
2,30,1-2-7-12-13-18-23-24-25,0,215,215,1500,8,0.005333333333333333,0.0027049287623018017,0.010488921363531084,7327.83,0.005,False
2,30,1-2-7-12-13-18-23-24-25,1,225,230,1500,11,0.007333333333333333,0.004099723207137282,0.01308390919581488,7150.786666666667,0.005,False
2,31,1-2-7-12-17-18-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
2,31,1-2-7-12-17-18-19-20-25,1,225,230,1500,34,0.02266666666666667,0.016265302571047073,0.03150666062315286,6949.606666666667,0.005,False
2,32,1-2-7-12-17-18-19-24-25,0,215,215,1500,8,0.005333333333333333,0.0027049287623018017,0.010488921363531084,7327.83,0.005,False
2,32,1-2-7-12-17-18-19-24-25,1,225,230,1500,11,0.007333333333333333,0.004099723207137282,0.01308390919581488,7150.786666666667,0.005,False
2,33,1-2-7-12-17-18-23-24-25,0,215,215,1500,8,0.005333333333333333,0.0027049287623018017,0.010488921363531084,7327.83,0.005,False
2,33,1-2-7-12-17-18-23-24-25,1,225,230,1500,11,0.007333333333333333,0.004099723207137282,0.01308390919581488,7150.786666666667,0.005,False
2,34,1-2-7-12-17-22-23-24-25,0,215,215,1500,8,0.005333333333333333,0.0027049287623018017,0.010488921363531084,7327.83,0.005,False
2,34,1-2-7-12-17-22-23-24-25,1,225,230,1500,11,0.007333333333333333,0.004099723207137282,0.01308390919581488,7150.786666666667,0.005,False
2,35,1-6-7-8-9-10-15-20-25,0,215,215,1500,119,0.07933333333333334,0.06670646762987423,0.09410932674937181,6629.871666666667,0.005,False
2,35,1-6-7-8-9-10-15-20-25,1,225,230,1500,91,0.06066666666666667,0.04967170257629275,0.0739061238831734,6603.056666666666,0.005,False
2,36,1-6-7-8-9-14-15-20-25,0,215,215,1500,40,0.02666666666666667,0.019643899897707005,0.036107627850731475,7082.6,0.005,False
2,36,1-6-7-8-9-14-15-20-25,1,225,230,1500,37,0.024666666666666667,0.017948070059721124,0.033813675411598076,6937.51,0.005,False
2,37,1-6-7-8-9-14-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,37,1-6-7-8-9-14-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,38,1-6-7-8-9-14-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,38,1-6-7-8-9-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,39,1-6-7-8-13-14-15-20-25,0,215,215,1500,40,0.02666666666666667,0.019643899897707005,0.036107627850731475,7082.6,0.005,False
2,39,1-6-7-8-13-14-15-20-25,1,225,230,1500,37,0.024666666666666667,0.017948070059721124,0.033813675411598076,6937.51,0.005,False
2,40,1-6-7-8-13-14-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,40,1-6-7-8-13-14-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,41,1-6-7-8-13-14-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,41,1-6-7-8-13-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,42,1-6-7-8-13-18-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,42,1-6-7-8-13-18-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,43,1-6-7-8-13-18-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,43,1-6-7-8-13-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,44,1-6-7-8-13-18-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,44,1-6-7-8-13-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,45,1-6-7-12-13-14-15-20-25,0,215,215,1500,40,0.02666666666666667,0.019643899897707005,0.036107627850731475,7082.6,0.005,False
2,45,1-6-7-12-13-14-15-20-25,1,225,230,1500,37,0.024666666666666667,0.017948070059721124,0.033813675411598076,6937.51,0.005,False
2,46,1-6-7-12-13-14-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,46,1-6-7-12-13-14-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,47,1-6-7-12-13-14-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,47,1-6-7-12-13-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,48,1-6-7-12-13-18-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,48,1-6-7-12-13-18-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,49,1-6-7-12-13-18-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,49,1-6-7-12-13-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,50,1-6-7-12-13-18-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,50,1-6-7-12-13-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,51,1-6-7-12-17-18-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,51,1-6-7-12-17-18-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,52,1-6-7-12-17-18-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,52,1-6-7-12-17-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,53,1-6-7-12-17-18-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,53,1-6-7-12-17-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,54,1-6-7-12-17-22-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,54,1-6-7-12-17-22-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,55,1-6-11-12-13-14-15-20-25,0,215,215,1500,40,0.02666666666666667,0.019643899897707005,0.036107627850731475,7082.6,0.005,False
2,55,1-6-11-12-13-14-15-20-25,1,225,230,1500,37,0.024666666666666667,0.017948070059721124,0.033813675411598076,6937.51,0.005,False
2,56,1-6-11-12-13-14-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,56,1-6-11-12-13-14-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,57,1-6-11-12-13-14-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,57,1-6-11-12-13-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,58,1-6-11-12-13-18-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,58,1-6-11-12-13-18-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,59,1-6-11-12-13-18-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,59,1-6-11-12-13-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,60,1-6-11-12-13-18-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,60,1-6-11-12-13-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,61,1-6-11-12-17-18-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,61,1-6-11-12-17-18-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,62,1-6-11-12-17-18-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,62,1-6-11-12-17-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,63,1-6-11-12-17-18-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,63,1-6-11-12-17-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,64,1-6-11-12-17-22-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,64,1-6-11-12-17-22-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,65,1-6-11-16-17-18-19-20-25,0,215,215,1500,9,0.006,0.0031598175797059123,0.011363959971833398,7322.701666666667,0.005,False
2,65,1-6-11-16-17-18-19-20-25,1,225,230,1500,10,0.006666666666666667,0.003625216034182259,0.01222848894306348,7155.673333333333,0.005,False
2,66,1-6-11-16-17-18-19-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,66,1-6-11-16-17-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,67,1-6-11-16-17-18-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,67,1-6-11-16-17-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,68,1-6-11-16-17-22-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,68,1-6-11-16-17-22-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
2,69,1-6-11-16-21-22-23-24-25,0,215,215,1500,1,0.0006666666666666666,0.00011769273167436408,0.0037666654142135486,7459.925,0.005,True
2,69,1-6-11-16-21-22-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,0,1-2-3-4-5-10-15-20-25,0,215,215,1500,1033,0.6886666666666666,0.6647771529692504,0.7115923085056678,2194.185,0.005,False
3,0,1-2-3-4-5-10-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,1,1-2-3-4-9-10-15-20-25,0,215,215,1500,625,0.4166666666666667,0.3919613920794614,0.44179767970723555,4118.328333333333,0.005,False
3,1,1-2-3-4-9-10-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,2,1-2-3-4-9-14-15-20-25,0,215,215,1500,399,0.266,0.24425731242371984,0.28893816115332516,5199.261666666666,0.005,False
3,2,1-2-3-4-9-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,3,1-2-3-4-9-14-19-20-25,0,215,215,1500,296,0.19733333333333333,0.17797685915991493,0.21823608956936827,5739.71,0.005,False
3,3,1-2-3-4-9-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,4,1-2-3-4-9-14-19-24-25,0,215,215,1500,296,0.19733333333333333,0.17797685915991493,0.21823608956936827,5739.71,0.005,False
3,4,1-2-3-4-9-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,5,1-2-3-8-9-10-15-20-25,0,215,215,1500,387,0.258,0.2364959631162979,0.2807403813522699,5253.3516666666665,0.005,False
3,5,1-2-3-8-9-10-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,6,1-2-3-8-9-14-15-20-25,0,215,215,1500,295,0.19666666666666666,0.17733747985131462,0.2175455414522621,5743.081666666667,0.005,False
3,6,1-2-3-8-9-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,7,1-2-3-8-9-14-19-20-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,7,1-2-3-8-9-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,8,1-2-3-8-9-14-19-24-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,8,1-2-3-8-9-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,9,1-2-3-8-13-14-15-20-25,0,215,215,1500,295,0.19666666666666666,0.17733747985131462,0.2175455414522621,5743.081666666667,0.005,False
3,9,1-2-3-8-13-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,10,1-2-3-8-13-14-19-20-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,10,1-2-3-8-13-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,11,1-2-3-8-13-14-19-24-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,11,1-2-3-8-13-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,12,1-2-3-8-13-18-19-20-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,12,1-2-3-8-13-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,13,1-2-3-8-13-18-19-24-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,13,1-2-3-8-13-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,14,1-2-3-8-13-18-23-24-25,0,215,215,1500,295,0.19666666666666666,0.17733747985131462,0.2175455414522621,5743.081666666667,0.005,False
3,14,1-2-3-8-13-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,15,1-2-7-8-9-10-15-20-25,0,215,215,1500,282,0.188,0.16903377523247706,0.20856018953691616,5803.613333333334,0.005,False
3,15,1-2-7-8-9-10-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,16,1-2-7-8-9-14-15-20-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,16,1-2-7-8-9-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,17,1-2-7-8-9-14-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,17,1-2-7-8-9-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,18,1-2-7-8-9-14-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,18,1-2-7-8-9-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,19,1-2-7-8-13-14-15-20-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,19,1-2-7-8-13-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,20,1-2-7-8-13-14-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,20,1-2-7-8-13-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,21,1-2-7-8-13-14-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,21,1-2-7-8-13-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,22,1-2-7-8-13-18-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,22,1-2-7-8-13-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,23,1-2-7-8-13-18-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,23,1-2-7-8-13-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,24,1-2-7-8-13-18-23-24-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,24,1-2-7-8-13-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,25,1-2-7-12-13-14-15-20-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,25,1-2-7-12-13-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,26,1-2-7-12-13-14-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,26,1-2-7-12-13-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,27,1-2-7-12-13-14-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,27,1-2-7-12-13-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,28,1-2-7-12-13-18-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,28,1-2-7-12-13-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,29,1-2-7-12-13-18-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,29,1-2-7-12-13-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,30,1-2-7-12-13-18-23-24-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,30,1-2-7-12-13-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,31,1-2-7-12-17-18-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,31,1-2-7-12-17-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,32,1-2-7-12-17-18-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,32,1-2-7-12-17-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,33,1-2-7-12-17-18-23-24-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,33,1-2-7-12-17-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,34,1-2-7-12-17-22-23-24-25,0,215,215,1500,282,0.188,0.16903377523247706,0.20856018953691616,5803.613333333334,0.005,False
3,34,1-2-7-12-17-22-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,35,1-6-7-8-9-10-15-20-25,0,215,215,1500,282,0.188,0.16903377523247706,0.20856018953691616,5803.613333333334,0.005,False
3,35,1-6-7-8-9-10-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,36,1-6-7-8-9-14-15-20-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,36,1-6-7-8-9-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,37,1-6-7-8-9-14-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,37,1-6-7-8-9-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,38,1-6-7-8-9-14-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,38,1-6-7-8-9-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,39,1-6-7-8-13-14-15-20-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,39,1-6-7-8-13-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,40,1-6-7-8-13-14-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,40,1-6-7-8-13-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,41,1-6-7-8-13-14-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,41,1-6-7-8-13-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,42,1-6-7-8-13-18-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,42,1-6-7-8-13-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,43,1-6-7-8-13-18-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,43,1-6-7-8-13-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,44,1-6-7-8-13-18-23-24-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,44,1-6-7-8-13-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,45,1-6-7-12-13-14-15-20-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,45,1-6-7-12-13-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,46,1-6-7-12-13-14-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,46,1-6-7-12-13-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,47,1-6-7-12-13-14-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,47,1-6-7-12-13-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,48,1-6-7-12-13-18-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,48,1-6-7-12-13-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,49,1-6-7-12-13-18-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,49,1-6-7-12-13-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,50,1-6-7-12-13-18-23-24-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,50,1-6-7-12-13-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,51,1-6-7-12-17-18-19-20-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
